Conversion ID,Activity DateTime,Activity,Conversion Referrer,ORD Value,Interaction DateTime,Interaction Number,Placement,Feed 1 - Reporting label,Feed 1 - Unique ID,Interaction Type,Advertiser,Advertiser ID,Campaign,Campaign ID,Site CM360,URL,GCLID,encryptedUserId,DCLID,matchID,Total Conversions,Total Revenue
1000000000000000118,4/17/2026 19:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/12/2026 19:00,2,YouTube-Skippable_15s,,,Impression,Mimun Yashir,14772170,KLG-Video_Awareness,34900018,YouTube,https://atw.5555.co.il/login,,u0001180000000118,CL000118,,0,0
1000000000000000118,4/17/2026 19:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/17/2026 19:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900018,Google Search,https://atw.5555.co.il/login,Cj0KCQ000118,u0001180000000118,,,1,150
1000000000000000119,4/24/2026 20:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/19/2026 20:00,2,YouTube-Skippable_15s,,,Impression,Mimun Yashir,14772170,KLG-Video_Awareness,34900019,YouTube,https://atw.5555.co.il/login,,u0001190000000119,CL000119,,0,0
1000000000000000119,4/24/2026 20:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/24/2026 20:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900019,Google Search,https://atw.5555.co.il/login,Cj0KCQ000119,u0001190000000119,,,1,150
1000000000000000120,4/1/2026 9:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,3/27/2026 9:00,2,YouTube-Skippable_15s,,,Impression,Mimun Yashir,14772170,KLG-Video_Awareness,34900020,YouTube,https://atw.5555.co.il/login,,u0001200000000120,CL000120,,0,0
1000000000000000120,4/1/2026 9:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/1/2026 9:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900020,Google Search,https://atw.5555.co.il/login,Cj0KCQ000120,u0001200000000120,,,1,150
1000000000000000121,4/8/2026 10:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/3/2026 10:00,2,YouTube-Skippable_15s,,,Impression,Mimun Yashir,14772170,KLG-Video_Awareness,34900021,YouTube,https://atw.5555.co.il/login,,u0001210000000121,CL000121,,0,0
1000000000000000121,4/8/2026 10:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/8/2026 10:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900021,Google Search,https://atw.5555.co.il/login,Cj0KCQ000121,u0001210000000121,,,1,150
1000000000000000122,4/15/2026 11:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/10/2026 11:00,2,YouTube-Skippable_15s,,,Impression,Mimun Yashir,14772170,KLG-Video_Awareness,34900022,YouTube,https://atw.5555.co.il/login,,u0001220000000122,CL000122,,0,0
1000000000000000122,4/15/2026 11:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/15/2026 11:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900022,Google Search,https://atw.5555.co.il/login,Cj0KCQ000122,u0001220000000122,,,1,150
1000000000000000123,4/22/2026 12:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/17/2026 12:00,2,YouTube-Skippable_15s,,,Impression,Mimun Yashir,14772170,KLG-Video_Awareness,34900023,YouTube,https://atw.5555.co.il/login,,u0001230000000123,CL000123,,0,0
1000000000000000123,4/22/2026 12:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/22/2026 12:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900023,Google Search,https://atw.5555.co.il/login,Cj0KCQ000123,u0001230000000123,,,1,150
1000000000000000124,4/29/2026 13:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/24/2026 13:00,2,YouTube-Skippable_15s,,,Impression,Mimun Yashir,14772170,KLG-Video_Awareness,34900024,YouTube,https://atw.5555.co.il/login,,u0001240000000124,CL000124,,0,0
1000000000000000124,4/29/2026 13:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/29/2026 13:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900024,Google Search,https://atw.5555.co.il/login,Cj0KCQ000124,u0001240000000124,,,1,150
1000000000000000125,4/6/2026 14:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,3/25/2026 13:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900025,Hulu CTV,https://atw.5555.co.il/login,,u0001250000000125,CL000125,,0,0
1000000000000000125,4/6/2026 14:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,3/31/2026 14:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900025,Meta,https://atw.5555.co.il/login,Cj0KCQ000125,u0001250000000125,,,0,0
1000000000000000125,4/6/2026 14:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/6/2026 14:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900025,Google Search,https://atw.5555.co.il/login,Cj0KCQ000125,u0001250000000125,,,1,210
1000000000000000126,4/13/2026 15:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/1/2026 15:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900026,Hulu CTV,https://atw.5555.co.il/login,,u0001260000000126,CL000126,,0,0
1000000000000000126,4/13/2026 15:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/7/2026 15:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900026,Meta,https://atw.5555.co.il/login,Cj0KCQ000126,u0001260000000126,,,0,0
1000000000000000126,4/13/2026 15:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/13/2026 15:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900026,Google Search,https://atw.5555.co.il/login,Cj0KCQ000126,u0001260000000126,,,1,210
1000000000000000127,4/20/2026 16:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/8/2026 16:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900027,Hulu CTV,https://atw.5555.co.il/login,,u0001270000000127,CL000127,,0,0
1000000000000000127,4/20/2026 16:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/14/2026 16:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900027,Meta,https://atw.5555.co.il/login,Cj0KCQ000127,u0001270000000127,,,0,0
1000000000000000127,4/20/2026 16:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/20/2026 16:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900027,Google Search,https://atw.5555.co.il/login,Cj0KCQ000127,u0001270000000127,,,1,210
1000000000000000128,4/27/2026 17:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/15/2026 17:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900028,Hulu CTV,https://atw.5555.co.il/login,,u0001280000000128,CL000128,,0,0
1000000000000000128,4/27/2026 17:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/21/2026 17:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900028,Meta,https://atw.5555.co.il/login,Cj0KCQ000128,u0001280000000128,,,0,0
1000000000000000128,4/27/2026 17:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/27/2026 17:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900028,Google Search,https://atw.5555.co.il/login,Cj0KCQ000128,u0001280000000128,,,1,210
1000000000000000129,4/4/2026 18:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,3/23/2026 17:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900029,Hulu CTV,https://atw.5555.co.il/login,,u0001290000000129,CL000129,,0,0
1000000000000000129,4/4/2026 18:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,3/29/2026 18:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900029,Meta,https://atw.5555.co.il/login,Cj0KCQ000129,u0001290000000129,,,0,0
1000000000000000129,4/4/2026 18:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/4/2026 18:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900029,Google Search,https://atw.5555.co.il/login,Cj0KCQ000129,u0001290000000129,,,1,210
1000000000000000130,4/11/2026 19:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,3/30/2026 19:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900030,Hulu CTV,https://atw.5555.co.il/login,,u0001300000000130,CL000130,,0,0
1000000000000000130,4/11/2026 19:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/5/2026 19:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900030,Meta,https://atw.5555.co.il/login,Cj0KCQ000130,u0001300000000130,,,0,0
1000000000000000130,4/11/2026 19:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/11/2026 19:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900030,Google Search,https://atw.5555.co.il/login,Cj0KCQ000130,u0001300000000130,,,1,210
1000000000000000131,4/18/2026 20:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/6/2026 20:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900031,Hulu CTV,https://atw.5555.co.il/login,,u0001310000000131,CL000131,,0,0
1000000000000000131,4/18/2026 20:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/12/2026 20:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900031,Meta,https://atw.5555.co.il/login,Cj0KCQ000131,u0001310000000131,,,0,0
1000000000000000131,4/18/2026 20:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/18/2026 20:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900031,Google Search,https://atw.5555.co.il/login,Cj0KCQ000131,u0001310000000131,,,1,210
1000000000000000132,4/25/2026 9:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/13/2026 9:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900032,Hulu CTV,https://atw.5555.co.il/login,,u0001320000000132,CL000132,,0,0
1000000000000000132,4/25/2026 9:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/19/2026 9:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900032,Meta,https://atw.5555.co.il/login,Cj0KCQ000132,u0001320000000132,,,0,0
1000000000000000132,4/25/2026 9:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/25/2026 9:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900032,Google Search,https://atw.5555.co.il/login,Cj0KCQ000132,u0001320000000132,,,1,210
1000000000000000133,4/2/2026 10:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,3/21/2026 9:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900033,Hulu CTV,https://atw.5555.co.il/login,,u0001330000000133,CL000133,,0,0
1000000000000000133,4/2/2026 10:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,3/27/2026 10:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900033,Meta,https://atw.5555.co.il/login,Cj0KCQ000133,u0001330000000133,,,0,0
1000000000000000133,4/2/2026 10:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/2/2026 10:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900033,Google Search,https://atw.5555.co.il/login,Cj0KCQ000133,u0001330000000133,,,1,210
1000000000000000134,4/9/2026 11:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,3/28/2026 11:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900034,Hulu CTV,https://atw.5555.co.il/login,,u0001340000000134,CL000134,,0,0
1000000000000000134,4/9/2026 11:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/3/2026 11:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900034,Meta,https://atw.5555.co.il/login,Cj0KCQ000134,u0001340000000134,,,0,0
1000000000000000134,4/9/2026 11:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/9/2026 11:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900034,Google Search,https://atw.5555.co.il/login,Cj0KCQ000134,u0001340000000134,,,1,210
1000000000000000135,4/16/2026 12:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/4/2026 12:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900035,Hulu CTV,https://atw.5555.co.il/login,,u0001350000000135,CL000135,,0,0
1000000000000000135,4/16/2026 12:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/10/2026 12:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900035,Meta,https://atw.5555.co.il/login,Cj0KCQ000135,u0001350000000135,,,0,0
1000000000000000135,4/16/2026 12:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/16/2026 12:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900035,Google Search,https://atw.5555.co.il/login,Cj0KCQ000135,u0001350000000135,,,1,210
1000000000000000136,4/23/2026 13:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/11/2026 13:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900036,Hulu CTV,https://atw.5555.co.il/login,,u0001360000000136,CL000136,,0,0
1000000000000000136,4/23/2026 13:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/17/2026 13:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900036,Meta,https://atw.5555.co.il/login,Cj0KCQ000136,u0001360000000136,,,0,0
1000000000000000136,4/23/2026 13:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/23/2026 13:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900036,Google Search,https://atw.5555.co.il/login,Cj0KCQ000136,u0001360000000136,,,1,210
1000000000000000137,4/30/2026 14:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/18/2026 14:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900037,Hulu CTV,https://atw.5555.co.il/login,,u0001370000000137,CL000137,,0,0
1000000000000000137,4/30/2026 14:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/24/2026 14:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900037,Meta,https://atw.5555.co.il/login,Cj0KCQ000137,u0001370000000137,,,0,0
1000000000000000137,4/30/2026 14:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/30/2026 14:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900037,Google Search,https://atw.5555.co.il/login,Cj0KCQ000137,u0001370000000137,,,1,210
1000000000000000138,4/7/2026 15:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,3/26/2026 14:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900038,Hulu CTV,https://atw.5555.co.il/login,,u0001380000000138,CL000138,,0,0
1000000000000000138,4/7/2026 15:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/1/2026 15:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900038,Meta,https://atw.5555.co.il/login,Cj0KCQ000138,u0001380000000138,,,0,0
1000000000000000138,4/7/2026 15:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/7/2026 15:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900038,Google Search,https://atw.5555.co.il/login,Cj0KCQ000138,u0001380000000138,,,1,210
1000000000000000139,4/14/2026 16:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/2/2026 16:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900039,Hulu CTV,https://atw.5555.co.il/login,,u0001390000000139,CL000139,,0,0
1000000000000000139,4/14/2026 16:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/8/2026 16:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900039,Meta,https://atw.5555.co.il/login,Cj0KCQ000139,u0001390000000139,,,0,0
1000000000000000139,4/14/2026 16:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/14/2026 16:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900039,Google Search,https://atw.5555.co.il/login,Cj0KCQ000139,u0001390000000139,,,1,210
1000000000000000140,4/21/2026 17:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/9/2026 17:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900040,Hulu CTV,https://atw.5555.co.il/login,,u0001400000000140,CL000140,,0,0
1000000000000000140,4/21/2026 17:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/15/2026 17:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900040,Meta,https://atw.5555.co.il/login,Cj0KCQ000140,u0001400000000140,,,0,0
1000000000000000140,4/21/2026 17:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/21/2026 17:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900040,Google Search,https://atw.5555.co.il/login,Cj0KCQ000140,u0001400000000140,,,1,210
1000000000000000141,4/28/2026 18:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/16/2026 18:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900041,Hulu CTV,https://atw.5555.co.il/login,,u0001410000000141,CL000141,,0,0
1000000000000000141,4/28/2026 18:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/22/2026 18:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900041,Meta,https://atw.5555.co.il/login,Cj0KCQ000141,u0001410000000141,,,0,0
1000000000000000141,4/28/2026 18:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/28/2026 18:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900041,Google Search,https://atw.5555.co.il/login,Cj0KCQ000141,u0001410000000141,,,1,210
1000000000000000142,4/5/2026 19:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,3/24/2026 18:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900042,Hulu CTV,https://atw.5555.co.il/login,,u0001420000000142,CL000142,,0,0
1000000000000000142,4/5/2026 19:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,3/30/2026 19:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900042,Meta,https://atw.5555.co.il/login,Cj0KCQ000142,u0001420000000142,,,0,0
1000000000000000142,4/5/2026 19:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/5/2026 19:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900042,Google Search,https://atw.5555.co.il/login,Cj0KCQ000142,u0001420000000142,,,1,210
1000000000000000143,4/12/2026 20:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,3/31/2026 20:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900043,Hulu CTV,https://atw.5555.co.il/login,,u0001430000000143,CL000143,,0,0
1000000000000000143,4/12/2026 20:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/6/2026 20:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900043,Meta,https://atw.5555.co.il/login,Cj0KCQ000143,u0001430000000143,,,0,0
1000000000000000143,4/12/2026 20:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/12/2026 20:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900043,Google Search,https://atw.5555.co.il/login,Cj0KCQ000143,u0001430000000143,,,1,210
1000000000000000144,4/19/2026 9:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/7/2026 9:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900044,Hulu CTV,https://atw.5555.co.il/login,,u0001440000000144,CL000144,,0,0
1000000000000000144,4/19/2026 9:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/13/2026 9:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900044,Meta,https://atw.5555.co.il/login,Cj0KCQ000144,u0001440000000144,,,0,0
1000000000000000144,4/19/2026 9:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/19/2026 9:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900044,Google Search,https://atw.5555.co.il/login,Cj0KCQ000144,u0001440000000144,,,1,210
1000000000000000145,4/26/2026 10:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/14/2026 10:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900045,Hulu CTV,https://atw.5555.co.il/login,,u0001450000000145,CL000145,,0,0
1000000000000000145,4/26/2026 10:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/20/2026 10:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900045,Meta,https://atw.5555.co.il/login,Cj0KCQ000145,u0001450000000145,,,0,0
1000000000000000145,4/26/2026 10:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/26/2026 10:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900045,Google Search,https://atw.5555.co.il/login,Cj0KCQ000145,u0001450000000145,,,1,210
1000000000000000146,4/3/2026 11:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,3/22/2026 10:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900046,Hulu CTV,https://atw.5555.co.il/login,,u0001460000000146,CL000146,,0,0
1000000000000000146,4/3/2026 11:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,3/28/2026 11:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900046,Meta,https://atw.5555.co.il/login,Cj0KCQ000146,u0001460000000146,,,0,0
1000000000000000146,4/3/2026 11:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/3/2026 11:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900046,Google Search,https://atw.5555.co.il/login,Cj0KCQ000146,u0001460000000146,,,1,210
1000000000000000147,4/10/2026 12:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,3/29/2026 12:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900047,Hulu CTV,https://atw.5555.co.il/login,,u0001470000000147,CL000147,,0,0
1000000000000000147,4/10/2026 12:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/4/2026 12:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900047,Meta,https://atw.5555.co.il/login,Cj0KCQ000147,u0001470000000147,,,0,0
1000000000000000147,4/10/2026 12:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/10/2026 12:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900047,Google Search,https://atw.5555.co.il/login,Cj0KCQ000147,u0001470000000147,,,1,210
1000000000000000148,4/17/2026 13:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/5/2026 13:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900048,Hulu CTV,https://atw.5555.co.il/login,,u0001480000000148,CL000148,,0,0
1000000000000000148,4/17/2026 13:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/11/2026 13:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900048,Meta,https://atw.5555.co.il/login,Cj0KCQ000148,u0001480000000148,,,0,0
1000000000000000148,4/17/2026 13:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/17/2026 13:00,1,AWO-BrandExact_Leads_BOF,,,Click,Mimun Yashir,14772170,KLG-Brand_Search_Exact,34900048,Google Search,https://atw.5555.co.il/login,Cj0KCQ000148,u0001480000000148,,,1,210
1000000000000000149,4/24/2026 14:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/12/2026 14:00,3,Hulu-CTV_15s_NonSkip,,,Impression,Mimun Yashir,14772170,KLG-CTV_Awareness,34900049,Hulu CTV,https://atw.5555.co.il/login,,u0001490000000149,CL000149,,0,0
1000000000000000149,4/24/2026 14:00,5555.co.il - Lead,https://atw.5555.co.il/progress,1,4/18/2026 14:00,2,Meta-Prospecting_Feed_1x1,,,Click,Mimun Yashir,14772170,KLG-Social_Prospecting,34900049,Meta,https://atw.5555.co.il/login,Cj0KCQ000149,u0001490000000149,,,0,0
